left,top,CellID,nlcd1_mean,nlcd2_mean,nlcd3_mean,nlcd4_mean,nlcd5_mean,nhlc1_mean,nhlc2_mean,nhlc3_mean,nhlc4_mean,nhlc5_mean,nhlc6_mean,pWP_mean,bio1_mean,bio7_mean,bio12_mean,el_mean,rugg_mean,rdLen,pop_sum,hms_sum
800000,4785000,2023,0.06616,0.10284,0.18441,0.53189,0.1147,0.09807,0.06812,0.24355,0.55415,0.0113,0.02481,30.34142,88.36049,346.17154,1002.88095,160.86012,2.54033,31152.53204,1559,4
,,,,,,,,,,,,,,,,,,,,,,
800000,4790000,2022,0.03227,0.1634,0.16627,0.49113,0.14694,0.06394,0.15007,0.20198,0.51464,0.01987,0.0495,32.76181,83.79286,346.53166,1061.47222,231.09969,2.81043,30325.21125,1692,235
,,,,,,,,,,,,,,,,,,,,,,
800000,4795000,2021,0.0677,0.24139,0.0924,0.46527,0.13324,0.11841,0.20364,0.20971,0.40757,0.00823,0.05243,35.61992,85.61581,348.59422,1058.77778,189.18279,2.17545,59060.42453,2830,396
,,,,,,,,,,,,,,,,,,,,,,
800000,4800000,2020,0.02255,0.17043,0.20851,0.47972,0.11879,0.07085,0.14599,0.29295,0.43647,0.01114,0.0426,28.83829,81.82493,349.06626,1129.52778,251.11192,2.73103,45909.22437,1897,128
,,,,,,,,,,,,,,,,,,,,,,
800000,4805000,2019,0.04033,0.10439,0.07233,0.55837,0.22459,0.09913,0.11566,0.16484,0.47987,0.02048,0.12002,33.07971,83.18889,351.0372,1090.33333,202.66098,1.73583,47524.58093,1688,22
,,,,,,,,,,,,,,,,,,,,,,
800000,4810000,2018,0.05439,0.15687,0.08093,0.52698,0.18082,0.12794,0.16277,0.16539,0.46404,0.0062,0.07367,33.56854,83.69411,352.83561,983.88889,191.8527,1.84709,74381.13184,2220,359
,,,,,,,,,,,,,,,,,,,,,,
800000,4815000,2017,0.05508,0.23977,0.1123,0.45624,0.13661,0.12497,0.16965,0.2247,0.42488,0.00864,0.04716,29.87909,81.54511,353.70402,1045.80556,223.08398,1.79717,57707.4767,1689,310
,,,,,,,,,,,,,,,,,,,,,,
800000,4820000,2016,0.07254,0.10434,0.24985,0.48836,0.08491,0.08487,0.08211,0.39044,0.38383,0.00523,0.05351,24.81745,79.11488,354.46965,1069.97222,263.26692,2.78202,42579.57267,1297,264
,,,,,,,,,,,,,,,,,,,,,,
800000,4825000,2015,0.05739,0.20049,0.26499,0.40188,0.07525,0.09866,0.18698,0.42917,0.22979,0.00278,0.05262,25.92255,79.5771,356.20357,1014.47619,238.80331,3.26198,76345.96268,1608,746
,,,,,,,,,,,,,,,,,,,,,,
800000,4830000,2014,0.02058,0.67202,0.06845,0.16896,0.06999,0.03952,0.67883,0.10959,0.13319,0.00064,0.03823,37.70053,83.19722,358.79732,978.13889,169.40103,1.27233,32829.47854,866,645
,,,,,,,,,,,,,,,,,,,,,,
800000,4835000,2013,0.03295,0.60049,0.0948,0.18649,0.08527,0.1033,0.56439,0.14654,0.13989,0.00459,0.04128,38.60852,82.59107,359.96233,1106.5,170.34058,0.94293,69075.38118,2165,750
,,,,,,,,,,,,,,,,,,,,,,
800000,4840000,2012,0.04658,0.18133,0.06759,0.46699,0.23751,0.11254,0.1911,0.12988,0.36967,0.01416,0.18265,38.019,80.49802,360.67209,1233.97222,188.2723,1.52543,59210.67592,1559,378
,,,,,,,,,,,,,,,,,,,,,,
800000,4845000,2011,0.03198,0.09957,0.06106,0.55398,0.2534,0.0808,0.11554,0.17188,0.22559,0.12077,0.28541,33.81141,77.67381,361.29882,1318.45238,225.93815,1.48225,59289.93933,1131,115
,,,,,,,,,,,,,,,,,,,,,,
800000,4850000,2010,0.02009,0.09808,0.42017,0.38579,0.07586,0.02847,0.11235,0.49015,0.17106,0.06805,0.12991,20.65047,71.87665,360.93671,1141.5,347.30428,4.51551,29546.05223,625,98
,,,,,,,,,,,,,,,,,,,,,,
800000,4855000,2009,0.01707,0.0346,0.3359,0.56058,0.05185,0.0372,0.03412,0.69071,0.18294,0.03351,0.02151,10.11693,68.10622,361.05303,1064.94444,416.14669,4.65588,28112.70571,502,153
,,,,,,,,,,,,,,,,,,,,,,
800000,4860000,2008,0.03428,0.06343,0.18419,0.47133,0.24676,0.0944,0.04468,0.36641,0.25978,0.15525,0.07948,14.59837,71.31482,363.19746,1162.86111,326.5335,5.21748,29579.0949,1125,147
,,,,,,,,,,,,,,,,,,,,,,
800000,4865000,2007,0.06042,0.11761,0.18423,0.40109,0.23665,0.16021,0.09162,0.27449,0.20294,0.05926,0.21148,30.50142,78.71769,366.60883,1087.88095,171.57476,1.75651,68237.41831,1660,230
,,,,,,,,,,,,,,,,,,,,,,
800000,4870000,2006,0.03134,0.1231,0.18939,0.47664,0.17953,0.09919,0.08953,0.21251,0.35253,0.06857,0.17768,25.91204,76.04736,367.03287,1068.19444,215.58337,1.95864,54729.04561,876,188
,,,,,,,,,,,,,,,,,,,,,,
800000,4875000,2005,0.01555,0.04505,0.39286,0.40776,0.13877,0.05149,0.05056,0.51911,0.21404,0.13753,0.02728,12.60106,70.46561,366.39909,1051,338.29868,4.00515,25387.76988,536,127
,,,,,,,,,,,,,,,,,,,,,,
800000,4880000,2004,0.01868,0.02029,0.30263,0.40181,0.25659,0.03952,0.02494,0.4748,0.19363,0.24223,0.02488,10.05644,64.53684,365.64174,1148.11111,414.07439,5.56721,22416.40471,252,133
,,,,,,,,,,,,,,,,,,,,,,
620000,4555000,2,0.30015,0.38599,0.27821,0.02198,0.01366,,,,,,,18.48352,115.56434,319.81077,1229.97619,64.85585,2.15658,170189.5747,22181,47
,,,,,,,,,,,,,,,,,,,,,,
805000,4600000,2116,0.35329,0.57317,0.06223,0.0071,0.00421,,,,,,,17.01682,108.50941,265.43771,1195.72727,5.42767,0.88941,122834.7779,12928,777
,,,,,,,,,,,,,,,,,,,,,,
805000,4605000,2115,0.48653,0.47655,0.02591,0.01074,0.00027,,,,,,,17.12431,107.5528,268.43973,1284.3913,11.11089,0.76863,167241.7074,22456,133
,,,,,,,,,,,,,,,,,,,,,,
805000,4610000,2114,0.34396,0.39207,0.18565,0.04777,0.03055,,,,,,,18.39155,106.96685,271.26839,1337.23077,8.74672,0.50857,48523.54176,6564,19
,,,,,,,,,,,,,,,,,,,,,,
805000,4615000,2113,0.08906,0.23627,0.49513,0.13622,0.04332,,,,,,,16.11481,107.14365,277.29033,1283.53333,8.8561,0.56425,40413.47896,96,122
,,,,,,,,,,,,,,,,,,,,,,
805000,4620000,2112,0.11908,0.49787,0.22407,0.11865,0.04033,,,,,,,23.04557,108.27095,280.36219,1201.6,0.94516,0.21634,15141.26149,541,36
,,,,,,,,,,,,,,,,,,,,,,
805000,4625000,2111,0.41132,0.49499,0.04271,0.0465,0.00448,,,,,,,32.02558,107.62159,283.32076,1263.26667,3.97149,0.34602,67534.98761,7720,65
,,,,,,,,,,,,,,,,,,,,,,
805000,4630000,2110,0.38274,0.51095,0.05423,0.04868,0.00341,,,,,,,31.09344,107.92038,287.86594,1190.97059,3.50053,0.6406,143753.8465,18818,57
,,,,,,,,,,,,,,,,,,,,,,
805000,4635000,2109,0.27801,0.46508,0.06962,0.18108,0.0062,,,,,,,22.70307,107.61043,291.57611,1175.5,6.4435,0.71173,97598.98021,7703,15
,,,,,,,,,,,,,,,,,,,,,,
805000,4640000,2108,0.16329,0.31995,0.22934,0.26778,0.01965,,,,,,,18.36703,106.79292,295.09553,1194.36111,18.99606,0.7799,75142.67203,6020,9
,,,,,,,,,,,,,,,,,,,,,,
805000,4645000,2107,0.09179,0.16458,0.47979,0.25519,0.00864,,,,,,,12.48926,105.25026,298.04103,1270.69444,41.48728,0.8267,59255.01441,4745,4
,,,,,,,,,,,,,,,,,,,,,,
805000,4650000,2106,0.32733,0.24121,0.27197,0.15565,0.00384,,,,,,,22.1686,105.22831,301.09028,1217.72222,40.74623,0.77868,145996.35,21881,22
,,,,,,,,,,,,,,,,,,,,,,
805000,4655000,2105,0.34203,0.25372,0.20445,0.18739,0.01241,,,,,,,27.55136,104.94729,303.98312,1140.63889,45.02876,0.70173,152063.7252,19161,11
,,,,,,,,,,,,,,,,,,,,,,
805000,4660000,2104,0.32876,0.28385,0.18235,0.14458,0.06046,,,,,,,34.30582,104.06593,306.77647,1116.85714,55.67896,0.96924,135266.0327,13691,37
,,,,,,,,,,,,,,,,,,,,,,
805000,4665000,2103,0.17609,0.21489,0.33257,0.14676,0.12969,,,,,,,35.16282,102.51329,309.14721,1204.25,75.88275,1.73303,91986.06984,6932,6
,,,,,,,,,,,,,,,,,,,,,,
805000,4670000,2102,0.21955,0.26903,0.21406,0.2136,0.08376,,,,,,,34.51052,102.56098,311.54893,1242.47222,70.70023,1.18984,96827.18122,10177,12
,,,,,,,,,,,,,,,,,,,,,,
805000,4675000,2101,0.23203,0.23023,0.18735,0.24375,0.10664,,,,,,,40.58611,103.16303,313.84298,1199.22222,54.89659,1.40179,103626.8304,12026,8
,,,,,,,,,,,,,,,,,,,,,,
805000,4680000,2100,0.20754,0.21338,0.23461,0.21733,0.12715,,,,,,,39.34013,102.17511,315.72846,1258.69048,65.61294,1.5901,101406.936,11609,13
,,,,,,,,,,,,,,,,,,,,,,
805000,4685000,2099,0.06132,0.15244,0.44539,0.17441,0.16644,,,,,,,31.99677,101.66733,317.57352,1258.30556,68.26446,2.1192,69583.91171,6153,14
,,,,,,,,,,,,,,,,,,,,,,
805000,4690000,2098,0.27337,0.28025,0.15852,0.18,0.10786,,,,,,,38.22288,102.79167,319.5735,1166.83333,43.67171,1.2569,152227.7051,22679,60
,,,,,,,,,,,,,,,,,,,,,,
805000,4695000,2097,0.37771,0.43612,0.12435,0.02704,0.03478,,,,,,,36.71591,102.38829,321.06172,1136.05556,46.11514,1.83582,245452.4147,25227,45
,,,,,,,,,,,,,,,,,,,,,,
805000,4700000,2096,0.36043,0.37312,0.15752,0.0483,0.06063,,,,,,,38.43713,102.3271,322.67033,1112.85714,41.11658,2.07131,219974.7954,36470,96
,,,,,,,,,,,,,,,,,,,,,,
805000,4705000,2095,0.33433,0.32278,0.21241,0.09857,0.03191,,,,,,,33.91434,100.42315,323.70821,1230.22222,65.12392,1.71889,180175.1328,20615,83
,,,,,,,,,,,,,,,,,,,,,,
805000,4710000,2094,0.41487,0.28357,0.1501,0.1242,0.02727,,,,,,,33.03005,100.56944,325.1025,1229.97222,55.10895,1.14395,182532.4729,17466,37
,,,,,,,,,,,,,,,,,,,,,,
805000,4715000,2093,0.35114,0.28588,0.19129,0.1217,0.04998,,,,,,,37.90742,100.65007,326.3275,1182.41667,46.84607,1.34569,149702.9853,14928,18
,,,,,,,,,,,,,,,,,,,,,,
805000,4720000,2092,0.4917,0.3283,0.08473,0.06823,0.02704,,,,,,,36.74373,99.99478,327.57413,1160.69048,50.88456,1.45407,186238.8232,20921,10
,,,,,,,,,,,,,,,,,,,,,,
805000,4725000,2091,0.47266,0.2895,0.0871,0.10058,0.05016,,,,,,,38.55947,100.16105,328.92376,1138.88889,38.94242,1.22485,151983.5259,19965,19
,,,,,,,,,,,,,,,,,,,,,,
805000,4730000,2090,0.39939,0.2713,0.17957,0.13372,0.01602,0,0,0,0,0,0,32.5235,99.22976,329.91129,1181.94444,45.99377,1.56973,144343.4306,16319,24
,,,,,,,,,,,,,,,,,,,,,,
805000,4735000,2089,0.23303,0.36068,0.2335,0.10434,0.06845,0,0,0,0,0,0,33.91812,99.23896,331.18854,1099.91667,37.65769,1.89337,90645.7362,8571,5
,,,,,,,,,,,,,,,,,,,,,,
805000,4740000,2088,0.28646,0.23565,0.28029,0.13002,0.06759,0.07144,0.02863,0.06457,0.08902,0.0016,0.01803,33.58955,98.28543,332.27295,1070.90476,48.66032,1.73498,114252.1877,11748,66
,,,,,,,,,,,,,,,,,,,,,,
805000,4745000,2087,0.4216,0.30646,0.13288,0.09972,0.03933,0.54978,0.14894,0.08743,0.18612,0.00064,0.0271,39.42468,97.55331,333.5216,1043.36111,50.58085,1.33291,148299.9093,14096,55
,,,,,,,,,,,,,,,,,,,,,,
805000,4750000,2086,0.21256,0.27964,0.37129,0.08688,0.04963,0.26204,0.16487,0.27404,0.27064,0.00109,0.02732,36.30266,96.26581,334.53182,1029.83333,67.41892,2.16447,105520.9352,8335,216
,,,,,,,,,,,,,,,,,,,,,,
805000,4755000,2085,0.08354,0.21146,0.53632,0.08149,0.08719,0.19318,0.15407,0.31255,0.29998,0.00086,0.03936,32.67708,94.70879,335.56685,1033.91667,87.12263,2.31597,67717.17251,7175,138
,,,,,,,,,,,,,,,,,,,,,,
805000,4760000,2084,0.10388,0.21768,0.40353,0.16085,0.11406,0.22934,0.11938,0.24374,0.36235,0.00342,0.04178,32.03708,93.07302,336.7005,1066.97619,109.65235,2.21629,63289.64705,6603,9
,,,,,,,,,,,,,,,,,,,,,,
805000,4765000,2083,0.08484,0.20528,0.34738,0.21148,0.15103,0.20782,0.1154,0.17643,0.45862,0.00915,0.03258,33.30808,93.17943,338.39363,1011,97.84161,2.36079,61116.48936,3551,13
,,,,,,,,,,,,,,,,,,,,,,
805000,4770000,2082,0.05482,0.1535,0.43031,0.18462,0.17674,0.16068,0.0926,0.20457,0.46685,0.0255,0.04979,34.40141,92.94544,339.91892,999.30556,94.46497,2.49863,51431.19227,2856,5
,,,,,,,,,,,,,,,,,,,,,,
805000,4775000,2081,0.12754,0.1957,0.16121,0.36652,0.14902,0.23681,0.1408,0.16295,0.39076,0.01902,0.04967,36.48564,92.26144,341.30681,994.83333,94.59972,2.66601,66169.95897,4908,107
,,,,,,,,,,,,,,,,,,,,,,
805000,4780000,2080,0.06616,0.15168,0.07896,0.44719,0.25601,0.11874,0.10734,0.12564,0.50183,0.03794,0.1085,42.29542,91.06124,342.56086,1063.69444,109.65088,2.7915,33700.68291,1882,87
,,,,,,,,,,,,,,,,,,,,,,
805000,4785000,2079,0.04575,0.11345,0.10086,0.5159,0.22403,0.09997,0.09174,0.16094,0.53758,0.02838,0.08139,36.03761,88.32886,343.61641,1098.33333,144.25267,3.05576,28584.43338,1478,18
,,,,,,,,,,,,,,,,,,,,,,
805000,4790000,2078,0.02431,0.06268,0.15755,0.49833,0.25713,0.06553,0.05883,0.16301,0.57187,0.03259,0.10817,33.58055,85.28843,344.52732,1100.27778,200.07721,3.35491,31835.85866,1362,102
,,,,,,,,,,,,,,,,,,,,,,
805000,4795000,2077,0.04665,0.19725,0.07125,0.49324,0.19162,0.09787,0.20223,0.13473,0.47596,0.01538,0.07383,34.06537,84.64927,346.03987,1138.75,194.47065,2.12336,37513.32796,1861,349
,,,,,,,,,,,,,,,,,,,,,,
805000,4800000,2076,0.08975,0.15146,0.144,0.51447,0.10033,0.04868,0.14718,0.21032,0.54429,0.00871,0.04082,30.04794,83.18975,347.30305,1089.80556,221.61888,2.33732,31596.80857,982,116
,,,,,,,,,,,,,,,,,,,,,,
805000,4805000,2075,0.04433,0.15551,0.02796,0.37764,0.39456,0.10348,0.12209,0.0783,0.36519,0.01657,0.31437,37.30159,82.79581,348.93344,1154.95238,208.50977,1.67691,47816.708,1132,33
,,,,,,,,,,,,,,,,,,,,,,
805000,4810000,2074,0.05669,0.13116,0.08903,0.51838,0.20474,0.10336,0.05874,0.19546,0.53804,0.00918,0.09521,32.06755,80.29107,350.0747,1243.63889,247.78485,2.00558,61542.83055,1400,120
,,,,,,,,,,,,,,,,,,,,,,
805000,4815000,2073,0.10223,0.13841,0.1327,0.51393,0.11273,0.12672,0.11079,0.29222,0.39858,0.00555,0.06614,27.24332,79.96409,351.56325,1203.38889,242.71486,2.06971,64093.66356,1634,178
,,,,,,,,,,,,,,,,,,,,,,
805000,4820000,2072,0.10233,0.15494,0.18186,0.47094,0.08993,0.1474,0.19365,0.3152,0.29146,0.0037,0.04858,29.95816,83.08671,354.02313,981.91667,189.91349,1.61243,53886.21857,1970,175
,,,,,,,,,,,,,,,,,,,,,,
805000,4825000,2071,0.08336,0.12835,0.3266,0.40329,0.0584,0.0772,0.10561,0.46514,0.30714,0.00234,0.04257,24.23644,78.3907,354.39406,1163.11905,259.06735,2.93804,47862.39931,1301,381
,,,,,,,,,,,,,,,,,,,,,,
805000,4830000,2070,0.04776,0.16917,0.10829,0.47359,0.20119,0.08283,0.14376,0.18689,0.41945,0.00587,0.16119,36.86905,80.47123,356.64956,1235.11111,207.83011,2.7794,62273.48771,919,339
,,,,,,,,,,,,,,,,,,,,,,
805000,4835000,2069,0.07146,0.514,0.05206,0.25512,0.10735,0.18762,0.47911,0.10479,0.1716,0.00169,0.05519,39.35584,82.33995,358.67022,1112.02778,169.8269,1.0055,93964.85401,3502,567
,,,,,,,,,,,,,,,,,,,,,,
805000,4840000,2068,0.064,0.14271,0.19513,0.49428,0.10388,0.14932,0.14303,0.32223,0.33803,0.00233,0.04507,31.54136,78.99259,359.18376,1143.94444,226.1586,2.08647,59677.2781,1675,192
,,,,,,,,,,,,,,,,,,,,,,
805000,4845000,2067,0.05586,0.08362,0.12539,0.60726,0.12786,0.04873,0.08979,0.46238,0.15851,0.06244,0.17816,24.74645,74.37664,359.32215,1247.42857,302.88566,2.6909,41413.49892,768,128
,,,,,,,,,,,,,,,,,,,,,,
805000,4850000,2066,0.11265,0.09245,0.1343,0.55873,0.10187,0.0752,0.1317,0.35411,0.20173,0.0797,0.15755,26.69881,76.26892,361.2888,1082.22222,247.10435,2.75131,43176.63729,693,69
,,,,,,,,,,,,,,,,,,,,,,
805000,4855000,2065,0.03682,0.08139,0.17907,0.59045,0.11227,0.11864,0.05714,0.32254,0.27776,0.08672,0.13719,29.0819,77.77546,363.06152,974.94444,215.51557,2.81563,65146.032,1577,314
,,,,,,,,,,,,,,,,,,,,,,
805000,4860000,2064,0.04428,0.25056,0.11327,0.38309,0.20879,0.13232,0.25321,0.19793,0.13652,0.10744,0.17257,30.62304,80.5338,365.10415,1009.16667,156.48283,1.73282,55342.04965,1384,458
,,,,,,,,,,,,,,,,,,,,,,
805000,4865000,2063,0.05314,0.27276,0.15544,0.26534,0.25333,0.09905,0.20875,0.24983,0.07517,0.20981,0.15739,33.68708,79.69048,366.1887,1161.45238,154.62155,1.05552,68671.88257,950,438
,,,,,,,,,,,,,,,,,,,,,,
805000,4870000,2062,0.05569,0.11259,0.13052,0.50131,0.1999,0.12988,0.10974,0.18411,0.28223,0.09308,0.20096,28.86751,77.44802,366.798,1144.19444,183.90936,2.03126,50240.42257,1039,208
,,,,,,,,,,,,,,,,,,,,,,
805000,4875000,2061,0.05548,0.12568,0.21864,0.47258,0.12762,0.10664,0.10622,0.32056,0.27735,0.06366,0.12558,21.90136,75.07586,367.1707,1118.97222,219.01399,2.90718,60826.6186,1167,435
,,,,,,,,,,,,,,,,,,,,,,
625000,4555000,23,0.20774,0.44073,0.2502,0.06529,0.03604,,,,,,,17.90401,115.78416,318.16398,1271.83673,57.50751,1.75021,154039.3957,15112,43
,,,,,,,,,,,,,,,,,,,,,,
625000,4560000,22,0.19916,0.2954,0.44163,0.04751,0.0163,,,,,,,15.10954,113.39994,320.35036,1249.95238,96.19865,2.24748,141584.2814,15220,99
,,,,,,,,,,,,,,,,,,,,,,
625000,4575000,21,0.11601,0.21669,0.50556,0.14772,0.01403,,,,,,,9.74212,107.97755,325.88794,1245.57143,182.14312,2.70118,121189.418,12176,94
,,,,,,,,,,,,,,,,,,,,,,
625000,4580000,20,0.02727,0.16997,0.69443,0.08225,0.02608,,,,,,,8.26623,106.94229,327.77221,1275.09524,195.08368,4.52394,69593.81796,6336,145
,,,,,,,,,,,,,,,,,,,,,,
625000,4585000,19,0.35874,0.30737,0.27321,0.05119,0.00949,,,,,,,19.10183,108.43192,329.93903,1205.30952,160.80432,2.6643,172829.2501,35698,103
,,,,,,,,,,,,,,,,,,,,,,
625000,4590000,18,0.21712,0.34922,0.39654,0.03077,0.00635,,,,,,,15.90147,107.26763,331.29579,1141.40476,190.26803,2.90363,134062.9452,21940,100
,,,,,,,,,,,,,,,,,,,,,,
625000,4595000,17,0.07644,0.41249,0.44571,0.04819,0.01717,,,,,,,17.99953,106.22629,332.68091,1145.2449,191.79861,2.95941,92848.94204,8712,341
,,,,,,,,,,,,,,,,,,,,,,
625000,4600000,16,0.01403,0.40098,0.53571,0.01768,0.0316,,,,,,,18.52573,105.75386,334.06877,1076.2619,192.90773,3.90525,55518.74261,5079,219
,,,,,,,,,,,,,,,,,,,,,,
625000,4605000,15,0.01548,0.32516,0.55992,0.06572,0.03373,,,,,,,14.70623,106.05658,335.49853,1054.11905,184.8066,4.11551,65736.49163,3640,211
,,,,,,,,,,,,,,,,,,,,,,
625000,4610000,14,0.04365,0.20536,0.67387,0.03824,0.03889,,,,,,,10.50124,107.42642,337.0476,1041.14286,149.93761,4.00289,64655.28141,3674,43
,,,,,,,,,,,,,,,,,,,,,,
625000,4615000,13,0.04591,0.18221,0.67408,0.06554,0.03226,,,,,,,11.31209,105.68241,337.78489,1143,164.91272,3.97587,57585.37941,3285,71
,,,,,,,,,,,,,,,,,,,,,,
625000,4620000,12,0.01739,0.21384,0.61482,0.08491,0.06904,,,,,,,13.42669,102.0746,337.98536,1194.33333,214.43973,4.4013,51014.30944,1374,116
,,,,,,,,,,,,,,,,,,,,,,
625000,4625000,11,0.03899,0.18862,0.72433,0.02814,0.01991,,,,,,,9.97778,102.10453,338.89852,1105.64286,208.97029,4.54207,50572.41812,1638,109
,,,,,,,,,,,,,,,,,,,,,,
625000,4630000,10,0.00628,0.1361,0.79688,0.05959,0.00115,,,,,,,7.03621,94.74989,337.85275,1282.97619,354.72203,3.4802,53566.33139,466,59
,,,,,,,,,,,,,,,,,,,,,,
625000,4635000,9,0.01862,0.16316,0.71063,0.08699,0.02061,,,,,,,10.29201,95.17459,338.83293,1328.83673,316.85252,3.30865,45317.55429,541,52
,,,,,,,,,,,,,,,,,,,,,,
810000,4600000,2172,0.14573,0.76891,0.07391,0.01145,0,,,,,,,19.09294,108.56746,263.96679,1125,1.08061,0.1781,17493.54516,1692,99
,,,,,,,,,,,,,,,,,,,,,,
625000,4640000,8,0.04303,0.44124,0.4236,0.04239,0.04974,,,,,,,19.05723,98.59529,340.55215,1197.78571,256.81176,2.41527,78049.20924,2339,164
,,,,,,,,,,,,,,,,,,,,,,
810000,4605000,2171,0.28414,0.59392,0.0654,0.05303,0.0035,,,,,,,13.1691,106.37578,266.45944,1238.17241,28.30334,1.02396,83279.88543,7191,101
,,,,,,,,,,,,,,,,,,,,,,
625000,4645000,7,0.03178,0.42111,0.39369,0.05992,0.0935,,,,,,,21.54609,98.09915,341.149,1093.59524,249.72924,2.88561,47559.22862,974,101
,,,,,,,,,,,,,,,,,,,,,,
810000,4610000,2170,0.30402,0.53991,0.10976,0.0422,0.0041,,,,,,,15.59791,105.56508,269.7198,1267.53333,41.37307,0.9404,89010.11547,8704,58
,,,,,,,,,,,,,,,,,,,,,,
625000,4650000,6,0.03405,0.32151,0.55952,0.04415,0.04076,,,,,,,17.24841,95.68243,341.15954,1052.59524,306.73798,3.18312,71043.18783,2051,205
,,,,,,,,,,,,,,,,,,,,,,
810000,4615000,2169,0.46902,0.37918,0.11753,0.02745,0.00683,,,,,,,19.30557,106.29245,273.98188,1286.51724,19.7597,1.0031,106242.5587,8323,131
,,,,,,,,,,,,,,,,,,,,,,
625000,4655000,5,0.00581,0.10706,0.81147,0.0659,0.00976,,,,,,,9.67998,87.74546,339.68124,1142.21429,469.4654,3.71176,39921.33644,323,65
,,,,,,,,,,,,,,,,,,,,,,
810000,4620000,2168,0.31751,0.56959,0.0666,0.03828,0.00801,,,,,,,26.5296,107.59722,277.82806,1211,3.646,0.56845,81512.85399,9748,134
,,,,,,,,,,,,,,,,,,,,,,
625000,4660000,4,0.00077,0.02897,0.85896,0.09459,0.01672,,,,,,,8.53917,82.16515,338.85724,1182.2766,550.54847,4.9546,20922.72356,324,58
,,,,,,,,,,,,,,,,,,,,,,
810000,4625000,2167,0.38793,0.42165,0.12287,0.06467,0.00288,,,,,,,29.35102,106.879,281.80304,1243.59091,13.5158,0.71561,105859.7866,15615,123
,,,,,,,,,,,,,,,,,,,,,,
625000,4665000,3,0.00382,0.04119,0.65067,0.25738,0.04693,,,,,,,11.82929,81.13883,339.21747,1338.2381,529.3731,4.51702,25779.56518,267,78
,,,,,,,,,,,,,,,,,,,,,,
810000,4630000,2166,0.27835,0.3975,0.15748,0.16085,0.00581,,,,,,,22.28305,107.15556,284.56254,1202.75,10.55622,0.97319,110641.152,12180,49
,,,,,,,,,,,,,,,,,,,,,,
810000,4635000,2165,0.15013,0.2651,0.24233,0.31834,0.0241,,,,,,,20.26383,106.73793,288.18998,1229.69048,16.62419,0.89385,74237.72959,4532,0
,,,,,,,,,,,,,,,,,,,,,,
810000,4640000,2164,0.04955,0.18369,0.25264,0.46007,0.05404,,,,,,,21.67156,106.22983,291.61803,1212.75,20.87878,0.66284,54392.45341,3711,3
,,,,,,,,,,,,,,,,,,,,,,
810000,4645000,2163,0.04041,0.14131,0.44501,0.34666,0.02661,,,,,,,17.07706,105.24729,294.56254,1206.52778,35.49224,0.77684,40562.6393,3243,1
,,,,,,,,,,,,,,,,,,,,,,
810000,4650000,2162,0.11922,0.16168,0.27387,0.40105,0.04418,,,,,,,26.87239,104.93452,297.57257,1182.08333,38.5051,0.60655,69906.99674,8894,6
,,,,,,,,,,,,,,,,,,,,,,
810000,4655000,2161,0.14798,0.22446,0.30482,0.28384,0.0389,,,,,,,27.22288,104.94696,300.38303,1144.61111,35.5739,0.49519,69617.33032,9560,7
,,,,,,,,,,,,,,,,,,,,,,
810000,4660000,2160,0.29817,0.2533,0.14696,0.24515,0.05642,,,,,,,34.54265,104.20357,303.09615,1132.92857,43.31477,0.35727,128874.8335,11766,24
,,,,,,,,,,,,,,,,,,,,,,
810000,4665000,2159,0.34523,0.25264,0.22747,0.13353,0.04113,,,,,,,31.43332,102.59616,305.34452,1169.16667,67.56205,1.00669,140265.7555,16085,41
,,,,,,,,,,,,,,,,,,,,,,
810000,4670000,2158,0.23016,0.26415,0.2113,0.1686,0.12578,,,,,,,37.76797,101.2791,307.25125,1263.05556,84.48465,1.4837,110585.1001,10879,11
,,,,,,,,,,,,,,,,,,,,,,
810000,4675000,2157,0.31396,0.24436,0.23959,0.11564,0.08645,,,,,,,35.71641,101.63889,309.54969,1268.47222,66.24206,1.64099,143843.0106,14379,25
,,,,,,,,,,,,,,,,,,,,,,
810000,4680000,2156,0.50794,0.31471,0.09283,0.06705,0.01746,,,,,,,35.65692,103.03084,311.96549,1127.83333,42.59664,1.43119,219915.9574,33191,41
,,,,,,,,,,,,,,,,,,,,,,
810000,4685000,2155,0.25435,0.24515,0.32014,0.12629,0.05407,,,,,,,30.73158,101.75093,313.57821,1186.36111,60.92135,2.28454,137092.3784,11950,34
,,,,,,,,,,,,,,,,,,,,,,
810000,4690000,2154,0.38664,0.32282,0.12023,0.12015,0.05016,,,,,,,36.10746,102.40959,315.34706,1168,41.01342,1.5073,192775.3907,24324,82
,,,,,,,,,,,,,,,,,,,,,,
810000,4695000,2153,0.58521,0.32454,0.06508,0.01875,0.00642,,,,,,,38.93051,101.9869,316.8045,1211.5,43.93633,1.50601,310884.4188,43645,205
,,,,,,,,,,,,,,,,,,,,,,
810000,4700000,2152,0.6717,0.29327,0.02686,0.00527,0.0029,,,,,,,41.83811,102.7555,318.59584,1121.61905,21.43982,1.11228,373537.8937,80949,78
,,,,,,,,,,,,,,,,,,,,,,
810000,4705000,2151,0.52666,0.26401,0.14317,0.05518,0.01097,,,,,,,32.0469,99.74762,319.31267,1216.61111,65.54268,1.85979,246372.1158,39016,66
,,,,,,,,,,,,,,,,,,,,,,
